idx,transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,merchant_id,device_type,location
126,b68c74d4-83e3-4feb-b798-8347fc56b9b6,USER_02119,2023-08-27 14:43,Loan Repayment,Education Loan EMI,Bajaj Finserv,9563.15,6.98,39.67,987,Bank Transfer,Successful,MERCH_0852,Android,Urban
127,1b8a151b-c23a-4212-9dfd-a2bdfbd8195f,USER_09176,2023-08-27 20:19,Mobile Recharge,Data Pack 50GB,Jio,8770.44,14.71,65.33,551,UPI,Successful,MERCH_0405,Android,Urban
128,86586ced-1fe3-48d3-8a23-f3979fcf3ab3,USER_01496,2023-08-28 02:17,Taxi Fare,Share Ride,Ola,5436.1,44.56,33.44,84,Wallet Balance,Successful,MERCH_0120,iOS,Urban
129,cd843cc4-a697-479c-b8be-c9ff2f97f28d,USER_05834,2023-08-28 11:10,Gaming Credits,Legendary Weapon,PUBG Mobile,2008.49,34.38,6.54,405,Credit Card,Successful,MERCH_0743,Web,Urban
130,78b81362-4180-43e2-a794-97888a41faa5,USER_00028,2023-08-28 13:13,Insurance Premium,Motor Insurance,HDFC Life,159.65,40.69,99.87,827,Bank Transfer,Successful,MERCH_0605,Android,Urban
131,475ae117-6657-48b5-87e6-9fa2814efdef,USER_05235,2023-08-28 15:57,Online Shopping,Laptop Backpack,Myntra,9479.03,12.31,65.73,200,UPI,Successful,MERCH_0716,Android,Urban
132,17644a73-ed3e-4c4d-b07c-357655640716,USER_01438,2023-08-28 19:42,Streaming Service,Basic Plan,Amazon Prime,808.63,1.44,55.3,293,UPI,Successful,MERCH_0258,iOS,Urban
133,1fc9b5e7-83bd-41dd-ad63-6957c8316ef2,USER_00531,2023-08-29 01:01,Electricity Bill,Residential Bill,Reliance Energy,4637.33,24.59,36.95,276,Debit Card,Successful,MERCH_0585,Android,Suburban
134,1baa999e-87c7-4a8a-8fe5-9740398f6695,USER_02780,2023-08-29 01:24,Flight Booking,Pune to Goa,Ixigo,6639.25,46.3,72.48,462,Wallet Balance,Successful,MERCH_0270,Android,Urban
135,228847cc-6b71-4fc0-b4ba-7ec458d9ea90,USER_09440,2023-08-29 02:31,Food Delivery,Butter Chicken,Uber Eats,4260.66,16.61,9.01,2,Wallet Balance,Successful,MERCH_0723,Android,Suburban
136,53dc933f-56e1-40a9-a4fb-dd946cc61a41,USER_01017,2023-08-29 02:37,Hotel Booking,Deluxe Room,Airbnb,8409.93,42.68,71.4,996,Wallet Balance,Successful,MERCH_0829,Android,Urban
137,c53c8f5c-f4d9-41ba-a02d-9d0869652e59,USER_00037,2023-08-29 07:10,Internet Bill,Business Internet Plan,Airtel Broadband,5217.66,46.04,6.6,746,Wallet Balance,Successful,MERCH_0290,iOS,Suburban
138,4c90bb3b-095d-4091-98e6-5690c713e2c6,USER_07960,2023-08-29 07:18,Mobile Recharge,Data Pack 50GB,Jio,4156.3,19.26,33.14,279,Credit Card,Successful,MERCH_0905,Android,Suburban
139,8c4a1da4-fe16-47dd-b86e-3e4f6ee6f29b,USER_03376,2023-08-29 09:13,Water Bill,Commercial Property,Mumbai Water,8952.34,41.54,80.92,260,Credit Card,Successful,MERCH_0263,Web,Urban
140,c88ef3ed-c755-489d-a44a-9eb22ab6f15d,USER_05098,2023-08-29 09:24,Loan Repayment,Home Loan EMI,ICICI Bank,8459.5,33.75,10.8,556,Debit Card,Successful,MERCH_0984,Android,Rural
141,94e74a34-65bc-498d-8172-a2ad46768093,USER_05169,2023-08-29 10:23,Mobile Recharge,Family Plan 999,Airtel,7881.82,48.46,75.81,220,Credit Card,Successful,MERCH_0335,Android,Urban
142,71f60e3c-b447-4c6f-a80a-c3fb9ec39e4d,USER_09907,2023-08-29 13:33,Electricity Bill,Commercial Bill,Tata Power,1377.65,19.26,92.51,921,UPI,Successful,MERCH_0176,iOS,Urban
143,9a4eda85-bcda-40bb-a9b4-bcb778ceef42,USER_00371,2023-08-29 13:51,Hotel Booking,Deluxe Room,Fab Hotels,2910.3,6.78,74.97,727,UPI,Successful,MERCH_0968,Android,Urban
144,318775f8-28d0-40e3-81b8-c64ff13025c6,USER_06230,2023-08-29 14:29,Internet Bill,4G Unlimited Plan,Airtel Broadband,7160.72,19.52,43.27,198,UPI,Failed,MERCH_0061,iOS,Urban
145,fa69b2ab-fc17-4974-aa5f-a44b1b5303ca,USER_04371,2023-08-29 16:50,Gaming Credits,Battle Pass,PUBG Mobile,5617.83,14.28,6.46,925,UPI,Successful,MERCH_0394,Android,Suburban
146,4d1fd4c1-1e50-4651-9c58-354fc75bd459,USER_02079,2023-08-29 17:04,Education Fee,MBA Entrance Prep,Vedantu,1131.67,20.89,49.26,901,Bank Transfer,Successful,MERCH_0082,Web,Suburban
147,22d07df2-c47c-4278-b40b-ea190510fa78,USER_06707,2023-08-29 19:43,Loan Repayment,Personal Loan Payment,SBI,9082.41,37.06,63.76,828,Bank Transfer,Successful,MERCH_0503,iOS,Urban
148,e99bf8ee-33fc-4a26-9337-2fb212e2bbec,USER_01234,2023-08-29 20:22,Streaming Service,Premium Plan,Netflix,5324.86,44.27,50.04,525,UPI,Failed,MERCH_0118,Android,Rural
149,30c5a168-316d-4d65-a364-b8634c2536d4,USER_09491,2023-08-29 20:26,Loan Repayment,Car Loan Installment,SBI,2386.99,9.73,53.97,345,UPI,Successful,MERCH_0577,Android,Urban
150,2d139edb-c707-4f54-abfe-6b989cb67789,USER_06445,2023-08-29 20:31,Online Shopping,Smart LED TV,Flipkart,856.1,4.23,76.02,979,Bank Transfer,Successful,MERCH_0257,Android,Rural
151,13e57dfd-bf63-4cb5-8b16-b8da1bfbae76,USER_05897,2023-08-29 20:40,Gift Card,Rs. 500 E-Gift Card,Shoppers Stop,306.79,31.96,28.41,567,Wallet Balance,Successful,MERCH_0552,iOS,Urban
152,fb5d8ee8-ea99-48eb-8de0-41880d1fccd5,USER_08042,2023-08-30 00:21,Internet Bill,Student Special Plan,Airtel Broadband,1197.19,34.77,35.97,388,Wallet Balance,Successful,MERCH_0175,Android,Urban
153,0fa3ead3-98f4-4640-b25d-8789cea046a6,USER_09116,2023-08-30 04:36,Education Fee,IELTS Training,Unacademy,1136.18,19.32,44.23,935,Debit Card,Successful,MERCH_0139,Android,Urban
154,1e6b10b2-3d7e-4706-a49b-34c93572cc7a,USER_08946,2023-08-30 09:15,Gift Card,Rs. 5000 Luxury Card,Shoppers Stop,9532.34,5.14,3.66,828,Debit Card,Successful,MERCH_0631,Android,Urban
155,fe9560e5-9e12-4dd0-929d-800763bc52f7,USER_00408,2023-08-30 09:27,Electricity Bill,Temporary Connection Bill,Reliance Energy,1266.71,28.03,31.74,700,Debit Card,Successful,MERCH_0988,Android,Rural
156,d5efe40c-bf7d-4605-adba-bc69d2377cd4,USER_04676,2023-08-30 16:39,Online Shopping,Smart LED TV,Snapdeal,8304.95,42.61,18.14,706,Credit Card,Successful,MERCH_0995,Android,Urban
157,d0befa55-6332-4b2f-b397-28d125abee3c,USER_09923,2023-08-30 22:19,Gas Bill,Industrial Gas Supply,Mahanagar Gas,8833.85,7.96,43.05,629,Credit Card,Successful,MERCH_0228,Android,Urban
158,c0559ec4-0ef7-4a82-ba6e-acaa649ab3d9,USER_01043,2023-08-30 22:22,Gaming Credits,Premium Skin,Minecraft,4931.17,20.72,72.59,386,Wallet Balance,Successful,MERCH_0825,Android,Rural
159,8feff990-3565-42a4-98cf-90d6226633c2,USER_06172,2023-08-31 00:24,Flight Booking,Delhi to Mumbai,MakeMyTrip,7373.47,20.99,15.03,55,Debit Card,Successful,MERCH_0457,Android,Urban
160,0d709859-b99c-4bb8-bcbb-99c110b3c195,USER_01705,2023-08-31 06:58,Loan Repayment,Personal Loan Payment,Axis Bank,4045.53,48.4,0.96,975,Bank Transfer,Successful,MERCH_0960,Android,Urban
161,f9ca2b21-5ae3-44e8-954e-1539d4303861,USER_05568,2023-08-31 09:18,Gift Card,Rs. 5000 Luxury Card,Pantaloons,3895.7,21.24,44.34,78,Wallet Balance,Successful,MERCH_0130,iOS,Urban
162,86f27294-3640-4fb5-a4db-c26be322fc82,USER_00301,2023-08-31 09:46,Education Fee,MBA Entrance Prep,Unacademy,5909.45,28.56,57.75,583,Credit Card,Successful,MERCH_0658,iOS,Urban
163,aaedae88-6aaf-494c-b564-e2ada4f32e78,USER_06067,2023-08-31 10:13,Bus Ticket,Volvo Multi-Axle,Paytm Bus,1617.22,38.06,35.5,755,Bank Transfer,Successful,MERCH_0657,iOS,Urban
164,1d91a53a-5cc2-4069-9512-7d17fca33849,USER_03315,2023-08-31 17:57,Internet Bill,Broadband 50Mbps Plan,Jio Fiber,1362.66,22,66.23,184,Wallet Balance,Successful,MERCH_0730,Android,Urban
165,567bb0e2-4418-47c4-8b9e-a69fa8c7b94f,USER_00414,2023-08-31 19:12,Online Shopping,Fitness Tracker,Amazon,4473.63,45.6,25.78,388,UPI,Successful,MERCH_0834,iOS,Urban
166,c65659b7-0f14-479f-80ac-13641be52a12,USER_07678,2023-08-31 21:28,Gas Bill,Auto LPG,Gujarat Gas,5756.92,3.04,64.1,504,UPI,Successful,MERCH_0170,Android,Suburban
167,7a92c0a1-e03a-47ff-aaf6-c0522db83e98,USER_02353,2023-08-31 23:08,Flight Booking,Chennai to Hyderabad,Yatra,4832.85,38.25,95.8,450,Wallet Balance,Successful,MERCH_0349,Android,Urban
168,3cfe96d8-6754-489c-8c65-811c73673df9,USER_05321,2023-08-31 23:26,Gaming Credits,Premium Skin,Minecraft,2981.17,18.65,30.62,411,Wallet Balance,Successful,MERCH_0785,Android,Urban
169,4dc2ac6e-07d9-41dd-b5fa-bef7aa421344,USER_08451,2023-09-01 02:54,Grocery Shopping,Dairy Milk Chocolate,Nature's Basket,1166.92,22.29,21.13,292,UPI,Successful,MERCH_0913,Android,Urban
170,d6cc8337-ce6e-4220-aca0-736ecf92ce40,USER_02656,2023-09-01 07:20,Insurance Premium,Motor Insurance,SBI Life,2237.63,28.09,54.35,370,Credit Card,Successful,MERCH_0835,iOS,Urban
171,e24d36e9-7e47-459d-96c0-5c73924170a2,USER_08017,2023-09-01 09:35,Gift Card,Rs. 2000 Gift Voucher,Shoppers Stop,598.18,39.95,22.63,247,Credit Card,Successful,MERCH_0004,iOS,Urban
172,a98efd29-a73d-484f-9010-3b8e34ab1f57,USER_02075,2023-09-01 10:18,Rent Payment,PG Accommodation,NoBroker,9274.76,1.97,49.03,229,Wallet Balance,Successful,MERCH_0918,Android,Suburban
173,dbe6994a-6a71-4093-9569-c7ba443182d9,USER_08782,2023-09-01 10:36,Internet Bill,Broadband 50Mbps Plan,ACT Fibernet,9477.5,4.87,5.6,923,Wallet Balance,Successful,MERCH_0959,iOS,Rural
174,e8fb8c65-4561-488d-b3b1-b8d74221ff03,USER_08433,2023-09-01 10:41,Online Shopping,Laptop Backpack,Snapdeal,5155.7,45.25,54.56,221,Bank Transfer,Successful,MERCH_0640,iOS,Urban
175,fd2b1891-c708-45bb-ab01-58d4880d42e9,USER_04308,2023-09-01 10:45,Food Delivery,Masala Dosa,Swiggy,372.37,13.81,7.16,497,UPI,Successful,MERCH_0509,iOS,Urban
176,0818bade-9e45-4448-af13-cf1e1aa7e3c5,USER_08211,2023-09-01 13:14,Gaming Credits,Battle Pass,Minecraft,8107.72,4.81,0.79,859,Bank Transfer,Failed,MERCH_0436,iOS,Urban
177,23367a30-f0f3-417a-9994-36de7badfa2f,USER_06373,2023-09-01 14:00,Loan Repayment,Personal Loan Payment,Axis Bank,9491.63,19.25,92.33,645,Bank Transfer,Pending,MERCH_0902,Android,Rural
178,fddc8a9f-2f89-4bd1-9bf5-f1e461c3463c,USER_00698,2023-09-01 19:21,Gas Bill,Piped Natural Gas,Gujarat Gas,3218.18,6.73,23.5,749,Credit Card,Successful,MERCH_0415,iOS,Urban
179,73f30f4c-7d3f-45c6-9349-5cfa023d7593,USER_04926,2023-09-01 20:36,Education Fee,IELTS Training,Unacademy,3589.73,37.44,31.78,690,Bank Transfer,Successful,MERCH_0061,Android,Urban
180,3f9f4da0-4ab5-4f8e-9e48-1b50027b535f,USER_01698,2023-09-01 21:07,Education Fee,Python Programming Course,BYJU'S,5864.16,23.07,44.7,591,UPI,Successful,MERCH_0293,Web,Urban
181,53e8f8ae-5f2d-4209-8a70-9da829e8a720,USER_00532,2023-09-01 23:01,Food Delivery,Butter Chicken,Swiggy,945.04,11.53,36.87,786,Wallet Balance,Successful,MERCH_0326,Android,Urban
182,088a744f-c4b4-4cd9-b494-bc3fd6088dd8,USER_05398,2023-09-01 23:50,Taxi Fare,Airport Transfer,Rapido,3652.06,48.04,61,722,Bank Transfer,Successful,MERCH_0224,Android,Urban
183,fa2e1f4d-08b9-4e3a-80cd-3a2b9a5fdb47,USER_02641,2023-09-02 00:54,Hotel Booking,Deluxe Room,Fab Hotels,3555.68,7.11,88.51,541,Debit Card,Successful,MERCH_0963,iOS,Urban
184,e1d470dd-a64c-438c-a07d-32221b66a264,USER_01608,2023-09-02 01:52,Flight Booking,Bangalore to Kolkata,Yatra,5752.3,12.65,17.18,163,Bank Transfer,Successful,MERCH_0430,Android,Urban
185,3661758f-a2a8-494e-bf70-50e880d0ecdf,USER_03541,2023-09-02 03:37,Water Bill,Borewell Charges,Mumbai Water,2638.98,19.81,73.97,57,UPI,Successful,MERCH_0232,iOS,Urban
186,1f6334e3-bad9-4a1d-b6b6-d442275f8b39,USER_05974,2023-09-02 05:42,Hotel Booking,Service Apartment,OYO Rooms,3920.15,4.73,82.64,264,Credit Card,Successful,MERCH_0400,Android,Urban
187,53f311ec-050b-4ea1-98f9-ffdda8f46fcb,USER_09037,2023-09-02 06:18,Water Bill,Borewell Charges,Mumbai Water,3677.16,13.34,52.64,301,Credit Card,Successful,MERCH_0461,Android,Suburban
188,4074fc74-5b67-4259-8181-a773ce888927,USER_05270,2023-09-02 06:26,Mobile Recharge,Family Plan 999,Jio,8516.79,25.8,67.08,207,Bank Transfer,Successful,MERCH_0989,Android,Urban
189,910a901a-3602-434e-8502-1827a236cc7f,USER_01958,2023-09-02 07:45,Flight Booking,Ahmedabad to Jaipur,EaseMyTrip,2380.44,17.5,86.02,103,Credit Card,Successful,MERCH_0983,iOS,Suburban
190,dab8db8e-a1e1-4fe7-947a-fde86302d7f8,USER_00886,2023-09-02 09:38,Gift Card,Rs. 2000 Gift Voucher,Flipkart,6063,48.92,73,667,Bank Transfer,Successful,MERCH_0168,Android,Urban
191,d200257d-b56c-4643-b10e-144e27bd5fcc,USER_00898,2023-09-02 10:17,Flight Booking,Bangalore to Kolkata,Cleartrip,1902.67,38.2,23.19,374,Credit Card,Successful,MERCH_0118,iOS,Rural
192,331661a8-4583-463b-b692-ab8839bf3db4,USER_08809,2023-09-02 10:23,Food Delivery,Pizza Margherita,Uber Eats,3754.59,12.11,11.38,254,Credit Card,Successful,MERCH_0258,iOS,Urban
193,cd6a779a-ff0e-4b33-9dd9-0a340b4ed778,USER_00654,2023-09-02 10:29,Gas Bill,Auto LPG,Adani Gas,6107.51,2.08,34.9,63,Bank Transfer,Successful,MERCH_0412,iOS,Urban
194,a9351c6c-1e88-461c-a870-fc1f4c09b9f0,USER_02819,2023-09-02 14:29,Bus Ticket,Sleeper Class,Paytm Bus,428.94,12.87,97.4,906,Bank Transfer,Successful,MERCH_0034,Android,Suburban
195,5a108e4b-3567-478e-8fe8-13098819a7f0,USER_05547,2023-09-02 16:23,Streaming Service,Basic Plan,ZEE5,682.42,4.77,92.1,638,Credit Card,Successful,MERCH_0283,Android,Suburban
196,7d5ddf66-d442-4ddd-aea0-b67b04b56e31,USER_05720,2023-09-02 17:16,Electricity Bill,Commercial Bill,Reliance Energy,8583.88,3.97,31.19,327,Debit Card,Successful,MERCH_0473,iOS,Urban
197,058012aa-0144-4af0-808a-033cb4e5a166,USER_04638,2023-09-02 17:26,Flight Booking,Chennai to Hyderabad,EaseMyTrip,9212.94,30.28,18.71,991,Wallet Balance,Successful,MERCH_0369,iOS,Urban
198,a5980a25-9f7a-4046-9511-2b515d79ac7e,USER_09003,2023-09-02 18:43,Gas Bill,Industrial Gas Supply,Bharat Gas,916.85,49.82,27.51,487,Wallet Balance,Failed,MERCH_0510,iOS,Urban
199,bbffee66-4f39-4d0d-b257-dc86b2b3aacb,USER_08645,2023-09-02 20:46,Gas Bill,Piped Natural Gas,Gujarat Gas,1648.58,25.36,82.85,395,UPI,Successful,MERCH_0996,Android,Urban
200,de7eb810-33a9-48dc-897c-311a14b405ea,USER_08934,2023-09-02 23:32,Hotel Booking,Dormitory Bed,Treebo,2443.03,26.39,57.64,721,Debit Card,Successful,MERCH_0434,Android,Urban
201,3d14c507-4e8b-4232-b2cd-2c76b77b4534,USER_00514,2023-09-02 23:59,Mobile Recharge,Prepaid Plan 399,Airtel,6962.62,23.33,15.48,341,UPI,Successful,MERCH_0266,Android,Urban
202,543a8050-273c-4b01-b97d-36db400321e2,USER_02294,2023-09-03 00:04,Insurance Premium,Health Insurance,Max Life,377.52,35.06,27.44,145,Wallet Balance,Successful,MERCH_0172,iOS,Urban
203,030d2ef3-c565-4a94-88aa-fc6d1ffe88d4,USER_03312,2023-09-03 05:24,Online Shopping,Wireless Earbuds,Myntra,8153.9,37.2,37.57,14,Debit Card,Failed,MERCH_0033,Android,Suburban
204,355c6a4c-d0dd-447e-b15b-4b5d08082ff6,USER_02074,2023-09-03 07:44,Online Shopping,Wireless Earbuds,Nykaa,9726.17,46.25,50.66,586,Debit Card,Successful,MERCH_0727,Android,Urban
205,300dbbe9-c028-4ab2-8919-34e8eeb31c8d,USER_05613,2023-09-03 12:33,Streaming Service,Student Offer,Hotstar,6574.17,49.65,57.6,955,Debit Card,Successful,MERCH_0743,iOS,Urban
206,aa200192-7b52-453e-aab0-59369f33f6d2,USER_01587,2023-09-03 19:13,Electricity Bill,Temporary Connection Bill,CESC,2735.56,9.73,98,673,Wallet Balance,Successful,MERCH_0140,Android,Urban
207,22e3dede-a3ae-4609-b211-b1d99933c514,USER_06019,2023-09-03 22:12,Movie Ticket,3 Idiots,SPI Cinemas,2295.83,41.03,50.18,359,Bank Transfer,Successful,MERCH_0131,iOS,Urban
208,32b6d29e-0140-4dc6-9599-e7c7f69f5a22,USER_01432,2023-09-03 22:39,Bus Ticket,Semi-Sleeper,MakeMyTrip Bus,3760,22.11,37.37,720,Bank Transfer,Successful,MERCH_0711,Android,Urban
209,e445a4ef-e56b-400c-94a1-032f12117e73,USER_08132,2023-09-04 02:20,Streaming Service,Standard Plan,Netflix,8716.43,37.27,41.9,574,Bank Transfer,Successful,MERCH_0202,Web,Urban
210,1db3f7bb-5fe0-4f49-8951-bae6767f49d5,USER_05470,2023-09-04 03:33,Electricity Bill,Industrial Bill,BSES,6195.65,29.1,1.45,694,Debit Card,Successful,MERCH_0396,Android,Urban
211,0c6bbac9-6402-4899-8fa2-7b5ded16481f,USER_05934,2023-09-04 04:09,Hotel Booking,Suite,Airbnb,4332.15,1.42,67.68,834,UPI,Successful,MERCH_0883,iOS,Rural
212,850423de-8678-4907-b36c-0bae8307bf1b,USER_03232,2023-09-04 08:54,Gas Bill,Piped Natural Gas,Indraprastha Gas,1447.42,34.31,16.89,281,Bank Transfer,Successful,MERCH_0750,Android,Urban
213,d98c0335-d2bb-4259-be31-dea7ceaa34b6,USER_01357,2023-09-04 09:48,Streaming Service,Family Subscription,Netflix,66.4,14.57,6.52,196,Wallet Balance,Successful,MERCH_0473,Android,Suburban
214,45a29b4f-8847-4627-835b-7eb0ba7831ed,USER_03739,2023-09-04 11:47,Insurance Premium,Term Life Policy,LIC,7631.8,16.01,79.7,787,Debit Card,Successful,MERCH_0117,Android,Urban
215,da115f81-754a-450f-b3e2-7da040157e03,USER_02393,2023-09-04 16:15,Online Shopping,Smart LED TV,Myntra,7364.1,15.17,14.29,508,UPI,Successful,MERCH_0459,Web,Rural
216,ddc35854-6561-4149-84ab-8cd6f8863bf7,USER_09084,2023-09-04 16:29,Bus Ticket,Volvo Multi-Axle,AbhiBus,2920.61,45.93,62.67,76,Bank Transfer,Successful,MERCH_0606,Android,Urban
217,414a2ade-5b70-4fa7-af78-f8f36302026f,USER_03612,2023-09-04 17:34,Hotel Booking,Deluxe Room,OYO Rooms,6417.39,39.5,0.2,384,UPI,Successful,MERCH_0675,Android,Urban
218,06f2e884-eb64-40bb-910d-9e5e5245a99e,USER_09761,2023-09-04 18:12,Education Fee,Digital Marketing Certification,Udemy,2173.06,47.74,78.75,127,UPI,Successful,MERCH_0036,Android,Urban
219,202331f4-4214-4e08-be91-0744913596c8,USER_02259,2023-09-04 18:41,Gift Card,Rs. 2000 Gift Voucher,Lifestyle,3366.2,33.17,90.8,342,Wallet Balance,Successful,MERCH_0114,Web,Urban
220,8c00cbaa-08f0-4d3c-8a45-a3b727a4bee7,USER_01625,2023-09-04 18:46,Rent Payment,PG Accommodation,OYO Life,7496.7,37.37,54.15,183,Credit Card,Successful,MERCH_0048,Android,Rural
221,0c7ab0cf-f544-473f-87c6-cc3198e8d2cf,USER_07297,2023-09-04 19:01,Mobile Recharge,Prepaid Plan 399,BSNL,8172.63,16.86,10.27,127,Credit Card,Successful,MERCH_0518,Android,Urban
222,6ee77766-8fa0-4c05-ba7d-5a315d8ab621,USER_03619,2023-09-04 21:47,Water Bill,Commercial Property,Bangalore Water Supply,4275.89,35.15,24.18,734,UPI,Successful,MERCH_0067,iOS,Urban
223,cd4811f6-b9b3-4b3b-ba90-9b785553f7c1,USER_00638,2023-09-04 21:58,Movie Ticket,PK,Cinepolis,5413.79,36,85.86,996,Credit Card,Successful,MERCH_0212,Android,Urban
224,ef251056-2d97-4eec-9367-c660ebaace5b,USER_05831,2023-09-04 23:04,Electricity Bill,Residential Bill,CESC,3969.47,9.23,45.63,981,UPI,Failed,MERCH_0767,Android,Suburban
225,30fbd85d-cd3c-4ea5-b048-68bc215f3940,USER_08615,2023-09-04 23:24,Food Delivery,Chilli Paneer,Swiggy,2385.83,7.8,29.81,853,Bank Transfer,Successful,MERCH_0563,Android,Urban
226,a6dccf18-b7f0-4cfb-8b27-2129d89bc1c2,USER_02212,2023-09-05 00:22,Gas Bill,Auto LPG,Gujarat Gas,836.49,23.88,95.15,328,Bank Transfer,Successful,MERCH_0798,iOS,Suburban
227,545c79a8-cc04-4cb2-aaa2-478ecd9948e6,USER_03802,2023-09-05 02:35,Streaming Service,Premium Plan,Hotstar,4402.89,7.77,80.66,989,Bank Transfer,Successful,MERCH_0435,Android,Suburban
228,7260b278-f43a-4643-a81d-cfe7dadbf21b,USER_02110,2023-09-05 02:53,Hotel Booking,Dormitory Bed,MakeMyTrip,7514.41,46.04,96.62,873,Credit Card,Successful,MERCH_0995,Android,Rural
229,bca4e221-9bdf-42cb-a942-3114a1a99d26,USER_08040,2023-09-05 03:06,Insurance Premium,Health Insurance,HDFC Life,8498.91,12.64,4.16,233,Bank Transfer,Successful,MERCH_0481,Android,Urban
230,7180c8be-6427-469a-8b03-980130998504,USER_00129,2023-09-05 03:23,Food Delivery,Vegetable Biryani,Domino's,1786.58,21.82,85.91,530,Debit Card,Successful,MERCH_0451,iOS,Urban
231,17968740-b356-4298-9aa1-7632a5e5097e,USER_03360,2023-09-05 07:32,Education Fee,Digital Marketing Certification,Unacademy,1235.83,5.05,63.46,185,Bank Transfer,Successful,MERCH_0022,iOS,Urban
232,befc7860-dbb1-4199-b811-78bf300e8fac,USER_04883,2023-09-05 10:22,Gaming Credits,500 Gems Pack,PUBG Mobile,4687.13,43.31,83.34,738,Bank Transfer,Successful,MERCH_0350,Android,Urban
233,8aca17c9-28db-4559-9ff7-6f9e1b7b65f2,USER_01936,2023-09-05 10:58,Hotel Booking,Villa,OYO Rooms,4701.07,46.28,34.37,233,Wallet Balance,Successful,MERCH_0024,iOS,Rural
234,2fb9233b-e9bd-426f-aba5-124bc2616113,USER_08983,2023-09-05 14:53,Insurance Premium,Travel Insurance,Max Life,5165.97,33.54,45.16,742,Debit Card,Successful,MERCH_0899,Android,Urban
235,1e037915-bbba-4c1a-9550-23c6f614b54d,USER_06197,2023-09-05 15:14,Hotel Booking,Suite,OYO Rooms,1374.3,38.97,41.25,325,Debit Card,Successful,MERCH_0093,Android,Urban
236,9bc8b2dd-b152-4d46-bc6d-d6a7c25bfd02,USER_02530,2023-09-05 17:52,Flight Booking,Delhi to Mumbai,MakeMyTrip,933.09,40.51,48.96,619,UPI,Successful,MERCH_0739,Android,Urban
237,534fbd9e-494d-4e73-819a-47d8f8beb09d,USER_07797,2023-09-05 18:17,Mobile Recharge,Annual Plan 2999,Idea,9254.17,20.8,62.98,357,UPI,Successful,MERCH_0083,Android,Rural
238,21f6f00e-1880-4b70-93d7-23a0f683411d,USER_03907,2023-09-05 18:53,Online Shopping,Steel Toe Shoes,Myntra,1033.68,12.2,65.29,748,UPI,Successful,MERCH_0513,Web,Urban
239,027645a5-298b-47a3-a871-4a5efad427d7,USER_01658,2023-09-05 19:26,Grocery Shopping,Basmati Rice,Grofers,5652.04,5.81,13.68,306,Credit Card,Successful,MERCH_0403,iOS,Urban
240,e889545c-573c-4826-a359-af6976f5020f,USER_04724,2023-09-05 21:27,Online Shopping,Laptop Backpack,Myntra,6993.78,41.81,88.54,265,UPI,Successful,MERCH_0734,Android,Urban
241,f5878fd7-874e-453f-b794-21c4a94282d3,USER_02766,2023-09-06 00:20,Loan Repayment,Home Loan EMI,Axis Bank,8134.71,34.72,1.99,868,Debit Card,Successful,MERCH_0793,iOS,Urban
242,be7ffbf2-1ef7-46a0-9eff-d96f0e7d3130,USER_03998,2023-09-06 00:29,Rent Payment,Co-working Space,NoBroker,2693.45,42.58,68.04,795,Wallet Balance,Successful,MERCH_0797,iOS,Urban
243,21bcf7da-7279-40e4-9617-1dd0c56dc94b,USER_08369,2023-09-06 03:10,Electricity Bill,Temporary Connection Bill,Tata Power,936.51,39.24,86.59,285,Debit Card,Successful,MERCH_0626,Web,Urban
244,e5aef394-a89c-4bb2-86d6-36216c11ffa1,USER_00056,2023-09-06 03:18,Bus Ticket,AC Seater,AbhiBus,3513.9,36.76,28.27,357,Debit Card,Successful,MERCH_0005,Android,Urban
245,174b3750-b55f-4300-b74f-e86af83f2b1b,USER_02349,2023-09-06 04:43,Electricity Bill,Agricultural Bill,BSES,4792.41,29.3,90.59,954,Debit Card,Successful,MERCH_0185,Web,Rural
246,79183aa4-25a1-4aa4-9fee-fccde8b2089d,USER_00676,2023-09-06 05:24,Bus Ticket,Volvo Multi-Axle,Paytm Bus,3228.53,44.92,18.73,454,UPI,Successful,MERCH_0550,iOS,Suburban
247,0268c0fe-ca11-493d-8efc-d43eb17ef519,USER_02402,2023-09-06 06:46,Gas Bill,Auto LPG,Bharat Gas,8328.33,34.81,48.33,87,UPI,Successful,MERCH_0537,Android,Urban
248,d0ff80df-5061-4731-9c83-6c25ec28aff8,USER_05241,2023-09-06 07:49,Food Delivery,Vegetable Biryani,Zomato,1709.78,3.6,61.78,623,Bank Transfer,Successful,MERCH_0357,iOS,Urban
249,8d30168e-dd21-43bc-8fcc-a69677a812be,USER_03498,2023-09-06 08:20,Movie Ticket,Baahubali 2,INOX,2348.45,21.87,18.67,241,Debit Card,Successful,MERCH_0095,Android,Suburban
250,08727b35-02d5-403e-b5dd-863663b8d71d,USER_03413,2023-09-06 12:51,Insurance Premium,Health Insurance,LIC,4571.47,0.57,37.92,3,Debit Card,Successful,MERCH_0994,iOS,Urban
251,bbd67cbe-1e0c-4784-bdc4-ec00b91d9946,USER_00427,2023-09-06 13:19,Internet Bill,Student Special Plan,Hathway,853.06,14.43,92.6,218,Credit Card,Failed,MERCH_0318,Web,Rural
